Pajola, M., Lee, J.-C., Oklay, N., Hviid, S. F., Penasa, L., Mottola, S., Shi, X., Fornasier, S., Davidsson, B., Giacomini, L., Lucchetti, A., Massironi, M., Vincent, J. B., Bertini, I., Naletto, G., Ip, W. H., Sierks, H., Lamy, P. L., Rodrigo, R., Koschny, D., Keller, H. U., Agarwal, J., Barucci, M. A., Bertaux, J. L., Bodewits, D., Cambianica, P., Cremonese, G., Da Deppo, V., Debei, S., De Cecco, M., Deller, J., El Maarry, M. R., Feller, C., Ferrari, S., Fulle, M., Gutierrez, P. J., Güttler, C., Lara, L. M., La Forgia, F., Lazzarin, M., Lin, Z.-Y., Lopez Moreno, J. J., Marzari, F., Preusker, F., Scholten, F., Toth, I., & Tubiana, C.|2019|AA(INAF Osservatorio Astronomico di Padova, Vic. Osservatorio 5, 35122 Padova, Italy); AB(Department of Earth Sciences, National Central University, 32054 Chung-Li, Taiwan); AC(Deutsches Zentrum für Luft- und Raumfahrt (DLR), Institut für Planetenforschung, Rutherfordstrasse 2, 12489 Berlin, Germany); AD(Deutsches Zentrum für Luft- und Raumfahrt (DLR), Institut für Planetenforschung, Rutherfordstrasse 2, 12489 Berlin, Germany); AE(Center of Studies and Activities for Space, CISAS, `G. Colombo', University of Padova, Via Venezia 15, 35131 Padova, Italy); AF(Deutsches Zentrum für Luft- und Raumfahrt (DLR), Institut für Planetenforschung, Rutherfordstrasse 2, 12489 Berlin, Germany); AG(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077 Göttingen, Germany); AH(LESIA, Observatoire de Paris, Université PSL, CNRS, Univ. Paris Diderot, Sorbonne Paris Cité, Sorbonne Université, 5 Place J. Janssen, 92195 Meudon Pricipal Cedex, France); AI(Jet Propulsion Laboratory, M/S 183-401, 4800 Oak Grove Drive, Pasadena, CA 91109, USA); AJ(INAF Istituto di Astrofisica e Planetologia Spaziali, Via del fosso del cavaliere 100, 00133 Roma, Italy); AK(INAF Osservatorio Astronomico di Padova, Vic. Osservatorio 5, 35122 Padova, Italy); AL(Geosciences Department, University of Padova, Via G. Gradenigo 6, 35131 Padova, Italy); AM(Deutsches Zentrum für Luft- und Raumfahrt (DLR), Institut für Planetenforschung, Rutherfordstrasse 2, 12489 Berlin, Germany); AN(Department of Physics and Astronomy ``G. Galilei", University of Padova, Vic. Osservatorio 3, 35122 Padova, Italy); AO(Center of Studies and Activities for Space, CISAS, `G. Colombo', University of Padova, Via Venezia 15, 35131 Padova, Italy; Department of Physics and Astronomy ``G. Galilei", University of Padova, Vic. Osservatorio 3, 35122 Padova, Italy; CNR-IFN UOS Padova LUXOR, Via Trasea 7, 35131 Padova, Italy); AP(Institute of Astronomy, National Central University; Institute for Space Science, National Central University, 32054 Chung-Li, Taiwan; Space Science Institute, Macau University of Science and Technology, Avenida Wai Long, Taipa, Macau, China); AQ(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077 Göttingen, Germany); AR(Laboratoire Atmosphères, Milieux et Observations Spatiales, CNRS &amp; Université de Versailles Saint-Quentin-en-Yvelines, 78280 Guyancourt, France); AS(Centro de Astrobiologa, CSIC-INTA, 28850 Torrejon de Ardoz, Madrid, Spain; International Space Science Institute, Hallerstrasse 6, 3012 Bern, Switzerland); AT(Scientific Support Office, European Space Research and Technology Centre/ESA, Keplerlaan 1, Postbus 299, 2201 AZ Noordwijk ZH, The Netherlands); AU(Deutsches Zentrum für Luft- und Raumfahrt (DLR), Institut für Planetenforschung, Rutherfordstrasse 2, 12489 Berlin, Germany; Institute for Geophysics and Extraterrestrial Physics, TU Braunschweig, 38106 Braunschweig, Germany); AV(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077 Göttingen, Germany); AW(LESIA, Observatoire de Paris, Université PSL, CNRS, Univ. Paris Diderot, Sorbonne Paris Cité, Sorbonne Université, 5 Place J. Janssen, 92195 Meudon Pricipal Cedex, France); AX(Laboratoire Atmosphères, Milieux et Observations Spatiales, CNRS &amp; Université de Versailles Saint-Quentin-en-Yvelines, 78280 Guyancourt, France); AY(Physics Department, Auburn University, Allison Laboratory, Auburn, AL 36849, USA); AZ(Center of Studies and Activities for Space, CISAS, `G. Colombo', University of Padova, Via Venezia 15, 35131 Padova, Italy); BA(INAF Osservatorio Astronomico di Padova, Vic. Osservatorio 5, 35122 Padova, Italy); BB(CNR-IFN UOS Padova LUXOR, Via Trasea 7, 35131 Padova, Italy); BC(Department of Mechanical Engineering, University of Padova, Via Venezia 1, 35131 Padova, Italy); BD(UNITN, University of Trento, Via Mesiano 77, 38100 Trento, Italy); BE(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077 Göttingen, Germany); BF(Laboratory for Atmospheric and Space Physics, University of Colorado, 3665 Discovery Drive, CO 80301, USA); BG(LESIA, Observatoire de Paris, Université PSL, CNRS, Univ. Paris Diderot, Sorbonne Paris Cité, Sorbonne Université, 5 Place J. Janssen, 92195 Meudon Pricipal Cedex, France); BH(Center of Studies and Activities for Space, CISAS, `G. Colombo', University of Padova, Via Venezia 15, 35131 Padova, Italy); BI(INAF Osservatorio Astronomico di Trieste, Via Tiepolo 11, 34143 Trieste, Italy); BJ(Instituto de Astrofisica de Andalucia CSIC, Glorieta de la Astronomia, 18008 Granada, Spain); BK(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077 Göttingen, Germany); BL(Instituto de Astrofisica de Andalucia CSIC, Glorieta de la Astronomia, 18008 Granada, Spain); BM(Department of Physics and Astronomy ``G. Galilei", University of Padova, Vic. Osservatorio 3, 35122 Padova, Italy); BN(Department of Physics and Astronomy ``G. Galilei", University of Padova, Vic. Osservatorio 3, 35122 Padova, Italy); BO(Institute of Astronomy, National Central University; Institute for Space Science, National Central University, 32054 Chung-Li, Taiwan); BP(Instituto de Astrofisica de Andalucia CSIC, Glorieta de la Astronomia, 18008 Granada, Spain); BQ(Department of Physics and Astronomy ``G. Galilei", University of Padova, Vic. Osservatorio 3, 35122 Padova, Italy); BR(Deutsches Zentrum für Luft- und Raumfahrt (DLR), Institut für Planetenforschung, Rutherfordstrasse 2, 12489 Berlin, Germany); BS(Deutsches Zentrum für Luft- und Raumfahrt (DLR), Institut für Planetenforschung, Rutherfordstrasse 2, 12489 Berlin, Germany); BT(Observatory of the Hungarian Academy of Sciences, PO Box 67, 1525 Budapest, Hungary); BU(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077 Göttingen, Germany)|Multidisciplinary analysis of the Hapi region located on Comet 67P/Churyumov-Gerasimenko|Monthly Notices of the Royal Astronomical Society|485|2139|https://ui.adsabs.harvard.edu/abs/2019MNRAS.485.2139P
Attree, N., Groussin, O., Jorda, L., Nébouy, D., Thomas, N., Brouet, Y., Kührt, E., Preusker, F., Scholten, F., Knollenberg, J., Hartogh, P., Sierks, H., Barbieri, C., Lamy, P., Rodrigo, R., Koschny, D., Rickman, H., Keller, H. U., A'Hearn, M. F., Auger, A.-T., Barucci, M. A., Bertaux, J.-L., Bertini, I., Bodewits, D., Boudreault, S., Cremonese, G., Da Deppo, V., Davidsson, B., Debei, S., De Cecco, M., Deller, J., El-Maarry, M. R., Fornasier, S., Fulle, M., Gutiérrez, P. J., Güttler, C., Hviid, S., Ip, W.-H., Kovacs, G., Kramm, J. R., Küppers, M., Lara, L. M., Lazzarin, M., Lopez Moreno, J. J., Lowry, S., Marchi, S., Marzari, F., Mottola, S., Naletto, G., Oklay, N., Pajola, M., Toth, I., Tubiana, C., Vincent, J.-B., & Shi, X.|2018|AA(Aix-Marseille Univ., CNRS, Laboratoire d'Astrophysique de Marseille (LAM), rue Frédéric Juliot-Curie, 13388, Marseille CEDEX 13, France); AB(Aix-Marseille Univ., CNRS, Laboratoire d'Astrophysique de Marseille (LAM), rue Frédéric Juliot-Curie, 13388, Marseille CEDEX 13, France); AC(Aix-Marseille Univ., CNRS, Laboratoire d'Astrophysique de Marseille (LAM), rue Frédéric Juliot-Curie, 13388, Marseille CEDEX 13, France); AD(Aix-Marseille Univ., CNRS, Laboratoire d'Astrophysique de Marseille (LAM), rue Frédéric Juliot-Curie, 13388, Marseille CEDEX 13, France); AE(Physikalisches Institut, Sidlerstr. 5, University of Bern, 3012, Bern, Switzerland); AF(Physikalisches Institut, Sidlerstr. 5, University of Bern, 3012, Bern, Switzerland); AG(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); AH(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); AI(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); AJ(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); AK(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); AL(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); AM(Department of Physics and Astronomy, Padova University, Vicolo dell'Osservatorio 3, 35122, Padova, Italy); AN(Aix-Marseille Univ., CNRS, Laboratoire d'Astrophysique de Marseille (LAM), rue Frédéric Juliot-Curie, 13388, Marseille CEDEX 13, France); AO(Centro de Astrobiologia (INTA-CSIC), 28691, Villanueva de la Canada, Madrid, Spain; International Space Science Institute, Hallerstrasse 6, 3012, Bern, Switzerland); AP(Scientific Support Office, European Space Agency, 2201, Noordwijk, The Netherlands); AQ(Department of Physics and Astronomy, Uppsala University, Box 516, 75120, Uppsala, Sweden; PAS Space Research Center, Bartycka 18A, 00716, Warszawa, Poland); AR(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany; Institute for Geophysics and Extraterrestrial Physics, TU Braunschweig, 38106, Germany); AS(Department of Astronomy, University of Maryland, College Park, MD, 20742-2421, USA); AT(Aix-Marseille Univ., CNRS, Laboratoire d'Astrophysique de Marseille (LAM), rue Frédéric Juliot-Curie, 13388, Marseille CEDEX 13, France); AU(LESIA, Obs. de Paris, CNRS, Univ. Paris 06, Univ. Paris-Diderot, 5 place J. Janssen, 92195, Meudon, France); AV(LATMOS, CNRS/UVSQ/IPSL, 11 boulevard d'Alembert, 78280, Guyancourt, France); AW(Department of Physics and Astronomy, Padova University, Vicolo dell'Osservatorio 3, 35122, Padova, Italy); AX(Department of Astronomy, University of Maryland, College Park, MD, 20742-2421, USA); AY(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); AZ(INAF - Osservatorio Astronomico, via Tiepolo 11, 34143, Trieste, Italy); BA(CNR-IFN UOS Padova LUXOR, via Trasea 7, 35131, Padova, Italy); BB(International Space Science Institute, Hallerstrasse 6, 3012, Bern, Switzerland); BC(Department of Industrial Engineering, University of Padova, 35131, Padova, Italy); BD(UNITN, Università di Trento, via Mesiano 77, 38100, Trento, Italy); BE(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); BF(Physikalisches Institut, Sidlerstr. 5, University of Bern, 3012, Bern, Switzerland); BG(LESIA, Obs. de Paris, CNRS, Univ. Paris 06, Univ. Paris-Diderot, 5 place J. Janssen, 92195, Meudon, France); BH(INAF - Osservatorio Astronomico, via Tiepolo 11, 34143, Trieste, Italy); BI(Instituto de Astrofisica de Andalucía (CSIC), Glorieta de la Astronomía s/n, 18008, Granada, Spain); BJ(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); BK(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); BL(Institute of Astronomy, National Central University; Institute for Space Science, Nat. Central Univ., 300 Chung Da Rd., 32054, Chung-Li, Taiwan); BM(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); BN(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); BO(Operations Department, European Space Astronomy Centre ESA, P.O. Box 78, 28691, Villanueva de la Canada, Madrid, Spain); BP(Instituto de Astrofisica de Andalucía (CSIC), Glorieta de la Astronomía s/n, 18008, Granada, Spain); BQ(Department of Physics and Astronomy, Padova University, Vicolo dell'Osservatorio 3, 35122, Padova, Italy); BR(Instituto de Astrofisica de Andalucía (CSIC), Glorieta de la Astronomía s/n, 18008, Granada, Spain); BS(Centre for Astrophysics and Planetary Science, School of Physical Sciences (SEPnet), University of Kent, Canterbury, CT2 7NH, UK); BT(Southwest Research Institute, 1050 Walnut St., Boulder, CO, 80302, USA); BU(Department of Physics and Astronomy, Padova University, Vicolo dell'Osservatorio 3, 35122, Padova, Italy); BV(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); BW(Department of Physics and Astronomy, Padova University, Vicolo dell'Osservatorio 3, 35122, Padova, Italy; CNR-IFN UOS Padova LUXOR, via Trasea 7, 35131, Padova, Italy; Centro di Ateneo di Studi ed Attività Spaziali "Giuseppe Colombo" (CISAS), University of Padova, via Venezia 15, 35131, Padova, Italy); BX(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); BY(NASA Ames Research Center, Moffett Field, CA, 94035, USA); BZ(MTA CSFK Konkoly Observatory, Konkoly Thege M. ut 15-17, H1121, Budapest, Hungary); CA(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); CB(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); CC(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany)|Tensile strength of 67P/Churyumov-Gerasimenko nucleus material from overhangs (Corrigendum)|Astronomy and Astrophysics|614|C2|https://ui.adsabs.harvard.edu/abs/2018A&A...614C...2A
Deshapriya, J. D. P., Barucci, M. A., Fornasier, S., Hasselmann, P. H., Feller, C., Sierks, H., Lucchetti, A., Pajola, M., Oklay, N., Mottola, S., Masoumzadeh, N., Tubiana, C., Güttler, C., Barbieri, C., Lamy, P. L., Rodrigo, R., Koschny, D., Rickman, H., Bertaux, J.-L., Bertini, I., Bodewits, D., Boudreault, S., Cremonese, G., Da Deppo, V., Davidsson, B. J. R., Debei, S., De Cecco, M., Deller, J., Fulle, M., Groussin, O., Gutierrez, P. J., Hoang, H. V., Hviid, S. F., Ip, W., Jorda, L., Keller, H. U., Knollenberg, J., Kramm, R., Kührt, E., Küppers, M., Lara, L., Lazzarin, M., Lopez Moreno, J. J., Marzari, F., Naletto, G., Preusker, F., Shi, X., Thomas, N., & Vincent, J.-B.|2018|AA(LESIA, Observatoire de Paris, PSL Research University, CNRS, Univ. Paris Diderot, Sorbonne Paris Cité, UPMC Univ. Paris 06, Sorbonne Universités, 5 place Jules Janssen, 92195, Meudon, France); AB(LESIA, Observatoire de Paris, PSL Research University, CNRS, Univ. Paris Diderot, Sorbonne Paris Cité, UPMC Univ. Paris 06, Sorbonne Universités, 5 place Jules Janssen, 92195, Meudon, France); AC(LESIA, Observatoire de Paris, PSL Research University, CNRS, Univ. Paris Diderot, Sorbonne Paris Cité, UPMC Univ. Paris 06, Sorbonne Universités, 5 place Jules Janssen, 92195, Meudon, France); AD(LESIA, Observatoire de Paris, PSL Research University, CNRS, Univ. Paris Diderot, Sorbonne Paris Cité, UPMC Univ. Paris 06, Sorbonne Universités, 5 place Jules Janssen, 92195, Meudon, France); AE(LESIA, Observatoire de Paris, PSL Research University, CNRS, Univ. Paris Diderot, Sorbonne Paris Cité, UPMC Univ. Paris 06, Sorbonne Universités, 5 place Jules Janssen, 92195, Meudon, France); AF(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077, Göttingen, Germany); AG(INAF-OAPD, Astronomical Observatory of Padova, Vicolo dell'Osservatorio 5, 35122, Padova, Italy); AH(NASA Ames Research Center, Mountain View, CA, 94035, USA); AI(Institut für Planetenforschung, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); AJ(Dipartimento di Fisica e Astronomia "Galileo Galilei", Università di Padova, Vic. Osservatorio 3, 35122, Padova, Italy); AK(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077, Göttingen, Germany); AL(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077, Göttingen, Germany); AM(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077, Göttingen, Germany); AN(Dipartimento di Fisica e Astronomia "Galileo Galilei", Università di Padova, Vic. Osservatorio 3, 35122, Padova, Italy); AO(Laboratoire d'Astrophysique de Marseille UMR 7326, CNRS, Aix-Marseille Université, 13388, Marseille Cedex 13, France); AP(Centro de Astrobiología, CSIC-INTA, 28850, Torrejón de Ardoz, Madrid, Spain; International Space Science Institute, Hallerstrasse 6, 3012, Bern, Switzerland); AQ(Research and Scientific Support Department, European Space Agency, 2201, Noordwijk, The Netherlands); AR(Department of Physics and Astronomy, Uppsala University, 75120, Uppsala, Sweden; Polish Academy of Sciences, Space Research Center, Bartycka 18A, 00716, Warszawa, Poland); AS(LATMOS, CNRS/UVSQ/IPSL, 11 Boulevard d'Alembert, 78280, Guyancourt, France); AT(Dipartimento di Fisica e Astronomia "Galileo Galilei", Università di Padova, Vic. Osservatorio 3, 35122, Padova, Italy); AU(Department of Astronomy, University of Maryland, College Park, MD, 20742-2421, USA); AV(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077, Göttingen, Germany); AW(INAF-OAPD, Astronomical Observatory of Padova, Vicolo dell'Osservatorio 5, 35122, Padova, Italy); AX(CNR-IFN UOS Padova LUXOR, Via Trasea 7, 35131, Padova, Italy); AY(NASA Jet Propulsion Laboratory, 4800 Oak Grove Drive, Pasadena, CA, 91109, USA); AZ(Dipartimento di Ingegneria Meccanica, Università di Padova, Via Venezia 1, 35131, Padova, Italy); BA(UNITN, Universitá di Trento, Via Mesiano 77, 38100, Trento, Italy); BB(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077, Göttingen, Germany); BC(INAF - Osservatorio Astronomico di Trieste, Via Tiepolo 11, 34143, Trieste, Italy); BD(Centro de Astrobiología, CSIC-INTA, 28850, Torrejón de Ardoz, Madrid, Spain); BE(Instituto de Astrofísica de Andalucía - CSIC, 18080, Granada, Spain); BF(LESIA, Observatoire de Paris, PSL Research University, CNRS, Univ. Paris Diderot, Sorbonne Paris Cité, UPMC Univ. Paris 06, Sorbonne Universités, 5 place Jules Janssen, 92195, Meudon, France); BG(Institut für Planetenforschung, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); BH(Institute of Astronomy, National Central University; Institute for Space Science, National Central University, 32054, Chung-Li, Taiwan); BI(Centro de Astrobiología, CSIC-INTA, 28850, Torrejón de Ardoz, Madrid, Spain); BJ(Institut für Geophysik und Extraterrestrisch Physik, TU Braunschweig, 38106, Braunschweig, Germany); BK(Institut für Planetenforschung, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); BL(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077, Göttingen, Germany); BM(Institut für Planetenforschung, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); BN(ESA/ESAC, PO Box 78, 28691, Villanueva de la Cañada, Spain); BO(Instituto de Astrofísica de Andalucía - CSIC, 18080, Granada, Spain); BP(Dipartimento di Fisica e Astronomia "Galileo Galilei", Università di Padova, Vic. Osservatorio 3, 35122, Padova, Italy); BQ(Instituto de Astrofísica de Andalucía - CSIC, 18080, Granada, Spain); BR(Dipartimento di Fisica e Astronomia "Galileo Galilei", Università di Padova, Vic. Osservatorio 3, 35122, Padova, Italy); BS(CNR-IFN UOS Padova LUXOR, Via Trasea 7, 35131, Padova, Italy; Centro di Ateneo di Studi e Attività Spaziali "Giuseppe Colombo" (CISAS), Università di Padova, Via Venezia 15, 35131, Padova, Italy; Dipartimento di Ingegneria dell'Informazione, Università di Padova, Via Gradenigo 6/B, 35131, Padova, Italy); BT(Institut für Planetenforschung, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); BU(Max-Planck-Institut für Sonnensystemforschung, Justus-von-Liebig-Weg 3, 37077, Göttingen, Germany); BV(Physikalisches Institut, Sidlerstrasse 5, 3012, Bern, Switzerland); BW(Institut für Planetenforschung, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany)|Exposed bright features on the comet 67P/Churyumov-Gerasimenko: distribution and evolution|Astronomy and Astrophysics|613|A36|https://ui.adsabs.harvard.edu/abs/2018A&A...613A..36D
Attree, N., Groussin, O., Jorda, L., Nébouy, D., Thomas, N., Brouet, Y., Kührt, E., Preusker, F., Scholten, F., Knollenberg, J., Hartogh, P., Sierks, H., Barbieri, C., Lamy, P., Rodrigo, R., Koschny, D., Rickman, H., Keller, H. U., A'Hearn, M. F., Auger, A.-T., Barucci, M. A., Bertaux, J.-L., Bertini, I., Bodewits, D., Boudreault, S., Cremonese, G., Da Deppo, V., Davidsson, B., Debei, S., De Cecco, M., Deller, J., El-Maarry, M. R., Fornasier, S., Fulle, M., Gutiérrez, P. J., Güttler, C., Hviid, S., Ip, W.-H., Kovacs, G., Kramm, J. R., Küppers, M., Lara, L. M., Lazzarin, M., Lopez Moreno, J. J., Lowry, S., Marchi, S., Marzari, F., Mottola, S., Naletto, G., Oklay, N., Pajola, M., Toth, I., Tubiana, C., Vincent, J.-B., & Shi, X.|2018|AA(Aix Marseille Univ, CNRS, LAM, Laboratoire d'Astrophysique de Marseille, Marseille, France); AB(Aix Marseille Univ, CNRS, LAM, Laboratoire d'Astrophysique de Marseille, Marseille, France); AC(Aix Marseille Univ, CNRS, LAM, Laboratoire d'Astrophysique de Marseille, Marseille, France); AD(Aix Marseille Univ, CNRS, LAM, Laboratoire d'Astrophysique de Marseille, Marseille, France); AE(Physikalisches Institut, Sidlerstr. 5, University of Bern, 3012, Bern, Switzerland); AF(Physikalisches Institut, Sidlerstr. 5, University of Bern, 3012, Bern, Switzerland); AG(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); AH(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); AI(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); AJ(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); AK(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); AL(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); AM(Department of Physics and Astronomy, Padova University, Vicolo dell'Osservatorio 3, 35122, Padova, Italy); AN(Aix Marseille Univ, CNRS, LAM, Laboratoire d'Astrophysique de Marseille, Marseille, France); AO(Centro de Astrobiologia (INTA-CSIC), Villanueva de la Canada, 28691, Madrid, Spain; International Space Science Institute, Hallerstrasse 6, 3012, Bern, Switzerland); AP(Scientific Support Office, European Space Agency, 2201, Noordwijk, The Netherlands); AQ(Department of Physics and Astronomy, Uppsala University, Box 516, 75120, Uppsala, Sweden; PAS Space Research Center, Bartycka 18A, 00716, Warszawa, Poland); AR(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany; Institute for Geophysics and Extraterrestrial Physics, TU Braunschweig, 38106, Braunschweig, Germany); AS(Department of Astronomy, University of Maryland, College Park, MD, 20742-2421, USA); AT(Aix Marseille Univ, CNRS, LAM, Laboratoire d'Astrophysique de Marseille, Marseille, France); AU(LESIA, Obs. de Paris, CNRS, Univ Paris 06, Univ. Paris-Diderot, 5 place J. Janssen, 92195, Meudon, France); AV(LATMOS, CNRS/UVSQ/IPSL, 11 boulevard d'Alembert, 78280, Guyancourt, France); AW(Department of Physics and Astronomy, Padova University, Vicolo dell'Osservatorio 3, 35122, Padova, Italy); AX(Department of Astronomy, University of Maryland, College Park, MD, 20742-2421, USA); AY(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); AZ(INAF - Osservatorio Astronomico, Via Tiepolo 11, 34143, Trieste, Italy); BA(CNR-IFN UOS Padova LUXOR, via Trasea 7, 35131, Padova, Italy); BB(International Space Science Institute, Hallerstrasse 6, 3012, Bern, Switzerland); BC(Department of Industrial Engineering, University of Padova, 35131, Padova, Italy); BD(UNITN, Universit di Trento, via Mesiano, 77, 38100, Trento, Italy); BE(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); BF(Physikalisches Institut, Sidlerstr. 5, University of Bern, 3012, Bern, Switzerland); BG(LESIA, Obs. de Paris, CNRS, Univ Paris 06, Univ. Paris-Diderot, 5 place J. Janssen, 92195, Meudon, France); BH(INAF - Osservatorio Astronomico, Via Tiepolo 11, 34143, Trieste, Italy); BI(Instituto de Astrofisica de Andalucía (CSIC), Glorieta de la Astronomía s/n, 18008, Granada, Spain); BJ(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); BK(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); BL(Institute of Astronomy, National Central University; Institute for Space Science, Nat. Central Univ., 300 Chung Da Rd., 32054, Chung-Li, Taiwan); BM(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); BN(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); BO(Operations Department, European Space Astronomy Centre/ESA, PO Box 78, Villanueva de la Canada, 28691, Madrid, Spain); BP(Instituto de Astrofisica de Andalucía (CSIC), Glorieta de la Astronomía s/n, 18008, Granada, Spain); BQ(Department of Physics and Astronomy, Padova University, Vicolo dell'Osservatorio 3, 35122, Padova, Italy); BR(Instituto de Astrofisica de Andalucía (CSIC), Glorieta de la Astronomía s/n, 18008, Granada, Spain); BS(Centre for Astrophysics and Planetary Science, School of Physical Sciences (SEPnet), The University of Kent, Canterbury, CT2 7NH, UK); BT(Southwest Research Institute, 1050 Walnut St., Boulder, CO, 80302, USA); BU(Department of Physics and Astronomy, Padova University, Vicolo dell'Osservatorio 3, 35122, Padova, Italy); BV(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); BW(Department of Physics and Astronomy, Padova University, Vicolo dell'Osservatorio 3, 35122, Padova, Italy; CNR-IFN UOS Padova LUXOR, via Trasea 7, 35131, Padova, Italy; Centro di Ateneo di Studi ed Attività Spaziali, "Giuseppe Colombo" (CISAS), University of Padova, via Venezia 15, 35131, Padova, Italy); BX(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); BY(NASA Ames Research Center, Moffett Field, CA, 94035, USA); BZ(MTA CSFK Konkoly Observatory, Konkoly Thege M. ut 15-17, 1121, Budapest, Hungary); CA(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany); CB(Institute of Planetary Research, DLR, Rutherfordstrasse 2, 12489, Berlin, Germany); CC(Max-Planck-Institut für Sonnensystemforschung, 37077, Göttingen, Germany)|Tensile strength of 67P/Churyumov-Gerasimenko nucleus material from overhangs|Astronomy and Astrophysics|611|A33|https://ui.adsabs.harvard.edu/abs/2018A&A...611A..33A
